shipment_id,shipment_date,origin,destination,lane,carrier_id,carrier_name,vehicle_type,weight_kg,distance_km,priority,industry,bid_price_inr,transit_days_planned,transit_days_actual,on_time_delivery,delayed_days,damage_reported,delivered,carrier_score,risk_level,award_given,feedback_rating,negotiation_signal,market_rate_inr
SHP-04592,2023-08-10,Ludhiana,Bhopal,LUD-BHO,C013,Allcargo Logistics,HCV,10385.3,1914,Standard,Textile,58692.16,4,4.0,Yes,0.0,No,Yes,97.5,Low,Yes,3.7,Yes,38280
SHP-04593,2023-11-23,Lucknow,Pune,LUC-PUN,C002,GATI Limited,Container,652.1,1506,Standard,Retail,27786.85,3,3.0,Yes,0.0,No,Yes,93.4,Low,Yes,4.6,No,30120
SHP-04594,2024-05-14,Bhopal,Kolkata,BHO-KOL,C013,Allcargo Logistics,MCV,454.1,1400,Standard,Textile,24463.83,3,3.0,Yes,0.0,No,Yes,96.9,Low,Yes,4.6,No,28000
SHP-04595,2023-08-25,Bhopal,Kanpur,BHO-KAN,C013,Allcargo Logistics,Container,4083.1,1082,Standard,Industrial,32764.82,3,3.0,Yes,0.0,No,Yes,95.9,Low,Yes,4.1,Yes,21640
SHP-04596,2024-05-24,Mumbai,Pune,MUM-PUN,C003,Delhivery Freight,Trailer,9996.8,149,Express,Textile,13687.4,1,1.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.4,Yes,2980
SHP-04597,2023-09-01,Kochi,Jaipur,KOC-JAI,C003,Delhivery Freight,HCV,3281.1,1988,Standard,Pharma,40966.02,4,4.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.2,No,39760
SHP-04598,2024-09-28,Indore,Visakhapatnam,IND-VIS,C006,Ecom Express,Container,5376.7,1278,Standard,Retail,29906.09,3,3.0,Yes,0.0,No,Yes,84.6,Low,Yes,3.8,Yes,25560
SHP-04599,2023-06-02,Bengaluru,Indore,BEN-IND,C004,TCI Freight,Container,7553.5,1575,Standard,FMCG,40689.1,4,4.0,Yes,0.0,No,Yes,95.6,Low,Yes,3.7,Yes,31500
SHP-04600,2023-01-06,Ahmedabad,Pune,AHM-PUN,C005,Mahindra Logistics,Trailer,9526.9,1186,Standard,Machinery,35892.77,3,3.0,Yes,0.0,No,Yes,92.3,Low,Yes,4.3,Yes,23720
SHP-04601,2023-12-13,Kolkata,Indore,KOL-IND,C001,BlueDart Express,Container,10595.8,412,Urgent,Textile,40766.8,1,1.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.4,Yes,8240
SHP-04602,2024-04-06,Bhopal,Hyderabad,BHO-HYD,C001,BlueDart Express,LCV,5304.0,1233,Standard,Textile,29987.46,3,3.0,Yes,0.0,No,No,100.0,Low,No,3.3,Yes,24660
SHP-04603,2024-10-05,Jaipur,Mumbai,JAI-MUM,C002,GATI Limited,MCV,3374.2,1296,Urgent,FMCG,41007.95,2,2.0,Yes,0.0,No,Yes,91.3,Low,Yes,4.3,Yes,25920
SHP-04604,2024-07-15,Kochi,Jaipur,KOC-JAI,C001,BlueDart Express,Container,113.7,1733,Standard,Automotive,44750.63,5,5.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.9,Yes,34660
SHP-04605,2023-03-23,Kolkata,Coimbatore,KOL-COI,C015,FedEx Freight India,Trailer,13165.9,402,Standard,Textile,30559.63,1,1.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.4,Yes,8040
SHP-04606,2023-05-21,Coimbatore,Ludhiana,COI-LUD,C002,GATI Limited,MCV,2598.4,1339,Standard,Retail,27425.85,3,3.0,Yes,0.0,No,Yes,94.6,Low,Yes,3.1,No,26780
SHP-04607,2023-12-19,Coimbatore,Lucknow,COI-LUC,C005,Mahindra Logistics,HCV,14569.8,1438,Standard,Pharma,42497.42,3,9.3,No,6.3,No,Yes,93.6,Low,Yes,2.8,Yes,28760
SHP-04608,2024-05-06,Pune,Lucknow,PUN-LUC,C015,FedEx Freight India,Trailer,13912.7,1956,Standard,Retail,67333.27,4,4.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.1,Yes,39120
SHP-04609,2023-01-17,Coimbatore,Delhi,COI-DEL,C004,TCI Freight,Container,5304.3,1739,Express,Machinery,52450.86,4,4.0,Yes,0.0,No,Yes,98.0,Low,Yes,3.8,Yes,34780
SHP-04610,2024-09-01,Kochi,Kolkata,KOC-KOL,C010,XpressBees Freight,Trailer,13416.2,1868,Urgent,Electronics,92981.67,4,4.0,Yes,0.0,No,Yes,85.7,Low,Yes,4.8,Yes,37360
SHP-04611,2023-04-02,Pune,Chennai,PUN-CHE,C001,BlueDart Express,LCV,8128.6,919,Standard,Textile,33468.15,2,2.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.5,Yes,18380
SHP-04612,2024-11-20,Bengaluru,Kolkata,BEN-KOL,C009,Rivigo,HCV,3023.6,1181,Urgent,Pharma,31651.59,2,2.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.2,Yes,23620
SHP-04613,2023-01-07,Jaipur,Chennai,JAI-CHE,C008,VRL Logistics,Container,2837.3,1114,Standard,FMCG,29343.77,2,3.7,No,1.7,No,Yes,88.8,Low,Yes,2.0,Yes,22280
SHP-04614,2024-09-19,Ludhiana,Coimbatore,LUD-COI,C013,Allcargo Logistics,LCV,6033.3,1646,Standard,Food & Beverage,43750.39,5,5.0,Yes,0.0,No,Yes,94.7,Low,Yes,4.3,Yes,32920
SHP-04615,2023-09-17,Hyderabad,Bengaluru,HYD-BEN,C010,XpressBees Freight,LCV,8668.2,569,Standard,Automotive,24365.73,1,1.0,Yes,0.0,No,Yes,89.4,Low,Yes,3.8,Yes,11380
SHP-04616,2023-12-05,Indore,Surat,IND-SUR,C011,SpotOn Logistics,LCV,5132.1,461,Urgent,Machinery,22380.65,1,2.8,No,1.8,No,Yes,79.2,Medium,Yes,3.2,Yes,9220
SHP-04617,2023-06-08,Ludhiana,Kolkata,LUD-KOL,C014,DHL Supply Chain India,MCV,3924.9,492,Urgent,Pharma,27235.74,1,1.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.8,Yes,9840
SHP-04618,2023-08-28,Kochi,Pune,KOC-PUN,C013,Allcargo Logistics,HCV,6466.3,2010,Express,FMCG,77664.34,4,4.0,Yes,0.0,No,Yes,98.1,Low,Yes,4.8,Yes,40200
SHP-04619,2023-02-11,Coimbatore,Ahmedabad,COI-AHM,C001,BlueDart Express,MCV,7157.1,1414,Standard,Automotive,27169.75,4,4.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.6,No,28280
SHP-04620,2023-05-30,Indore,Jaipur,IND-JAI,C015,FedEx Freight India,Trailer,11158.0,2087,Express,Retail,53389.91,5,5.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.2,Yes,41740
SHP-04621,2023-07-20,Hyderabad,Kolkata,HYD-KOL,C011,SpotOn Logistics,HCV,4901.0,1085,Express,Textile,26659.36,3,3.0,Yes,0.0,No,Yes,78.5,Medium,Yes,4.1,Yes,21700
SHP-04622,2023-10-06,Jaipur,Mumbai,JAI-MUM,C004,TCI Freight,MCV,8785.0,396,Urgent,Electronics,25676.46,1,1.0,Yes,0.0,No,Yes,99.7,Low,Yes,4.7,Yes,7920
SHP-04623,2024-02-21,Delhi,Indore,DEL-IND,C007,Safexpress,LCV,4727.0,1469,Standard,Machinery,31035.92,3,3.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.2,No,29380
SHP-04624,2023-10-12,Vadodara,Hyderabad,VAD-HYD,C012,ShadowFax Freight,LCV,14738.3,774,Standard,Food & Beverage,42507.76,2,2.0,Yes,0.0,No,Yes,99.6,Low,Yes,3.7,Yes,15480
SHP-04625,2023-07-20,Delhi,Bhopal,DEL-BHO,C005,Mahindra Logistics,MCV,9692.4,2022,Urgent,Food & Beverage,62886.89,4,10.5,No,6.5,No,Yes,92.4,Low,Yes,1.5,Yes,40440
SHP-04626,2024-03-18,Lucknow,Coimbatore,LUC-COI,C009,Rivigo,Trailer,8677.0,2149,Express,Machinery,54363.66,4,8.9,No,4.9,No,Yes,100.0,Low,Yes,3.2,Yes,42980
SHP-04627,2024-05-13,Chennai,Indore,CHE-IND,C010,XpressBees Freight,Container,12464.0,1132,Urgent,Pharma,61714.8,2,2.0,Yes,0.0,No,Yes,87.1,Low,Yes,4.7,Yes,22640
SHP-04628,2023-03-28,Lucknow,Coimbatore,LUC-COI,C015,FedEx Freight India,Trailer,12805.8,684,Standard,Pharma,34978.59,2,2.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.9,Yes,13680
SHP-04629,2023-11-11,Surat,Vadodara,SUR-VAD,C002,GATI Limited,Container,6885.6,941,Standard,Automotive,22015.64,2,2.0,Yes,0.0,No,Yes,93.3,Low,Yes,4.0,Yes,18820
SHP-04630,2024-06-14,Vadodara,Visakhapatnam,VAD-VIS,C005,Mahindra Logistics,LCV,12299.8,1346,Standard,Automotive,41383.03,3,3.0,Yes,0.0,No,Yes,96.9,Low,Yes,4.7,Yes,26920
SHP-04631,2023-04-17,Bengaluru,Bhopal,BEN-BHO,C009,Rivigo,MCV,13119.9,1782,Standard,Pharma,37276.15,4,4.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.3,No,35640
SHP-04632,2024-06-27,Kolkata,Hyderabad,KOL-HYD,C007,Safexpress,Trailer,602.7,2110,Standard,Textile,28629.61,5,7.0,No,2.0,No,Yes,100.0,Low,Yes,1.7,No,42200
SHP-04633,2023-12-06,Jaipur,Hyderabad,JAI-HYD,C004,TCI Freight,Container,8307.4,936,Standard,Retail,21994.4,2,2.0,Yes,0.0,No,Yes,97.8,Low,Yes,3.0,Yes,18720
SHP-04634,2023-07-30,Ahmedabad,Ludhiana,AHM-LUD,C014,DHL Supply Chain India,Trailer,8386.0,895,Express,FMCG,30636.86,2,2.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.9,Yes,17900
SHP-04635,2023-10-23,Chennai,Visakhapatnam,CHE-VIS,C004,TCI Freight,HCV,2386.9,1992,Standard,Electronics,53807.46,4,4.0,Yes,0.0,No,Yes,95.4,Low,Yes,4.1,Yes,39840
SHP-04636,2024-06-07,Kanpur,Kochi,KAN-KOC,C011,SpotOn Logistics,HCV,12503.0,1178,Standard,Industrial,37832.14,3,3.0,Yes,0.0,No,Yes,77.7,Medium,Yes,3.6,Yes,23560
SHP-04637,2023-01-28,Kanpur,Bengaluru,KAN-BEN,C008,VRL Logistics,MCV,11402.2,1136,Urgent,Retail,49426.4,2,2.0,Yes,0.0,Yes,Yes,92.5,Low,Yes,3.4,Yes,22720
SHP-04638,2023-11-29,Kanpur,Kolkata,KAN-KOL,C006,Ecom Express,Container,4983.6,960,Standard,Electronics,23008.75,2,2.0,Yes,0.0,No,Yes,87.5,Low,Yes,4.7,Yes,19200
SHP-04639,2023-02-18,Mumbai,Ahmedabad,MUM-AHM,C014,DHL Supply Chain India,Container,12725.9,524,Express,Electronics,32369.25,1,1.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.0,Yes,10480
SHP-04640,2023-06-13,Chennai,Bengaluru,CHE-BEN,C012,ShadowFax Freight,LCV,9485.2,346,Standard,Pharma,23483.9,1,1.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.5,Yes,6920
SHP-04641,2023-04-13,Ahmedabad,Coimbatore,AHM-COI,C012,ShadowFax Freight,LCV,5057.8,2033,Standard,Retail,41760.38,4,4.0,Yes,0.0,No,Yes,98.8,Low,Yes,3.6,No,40660
SHP-04642,2023-09-26,Nagpur,Pune,NAG-PUN,C003,Delhivery Freight,Trailer,13688.2,706,Standard,Textile,32953.32,2,2.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.2,Yes,14120
SHP-04643,2023-02-01,Delhi,Kochi,DEL-KOC,C010,XpressBees Freight,LCV,8728.7,689,Standard,Industrial,26404.63,1,1.0,Yes,0.0,No,Yes,88.5,Low,Yes,3.2,Yes,13780
SHP-04644,2023-07-25,Kanpur,Ahmedabad,KAN-AHM,C012,ShadowFax Freight,Container,5153.9,2060,Standard,FMCG,54118.68,4,4.0,Yes,0.0,No,Yes,99.2,Low,Yes,3.7,Yes,41200
SHP-04645,2024-11-30,Jaipur,Hyderabad,JAI-HYD,C011,SpotOn Logistics,HCV,9609.9,863,Standard,FMCG,32353.96,2,2.0,Yes,0.0,No,Yes,82.2,Low,Yes,4.8,Yes,17260
SHP-04646,2023-10-02,Chennai,Kanpur,CHE-KAN,C008,VRL Logistics,Container,6877.3,1647,Urgent,Electronics,81427.23,4,4.0,Yes,0.0,No,Yes,92.4,Low,Yes,4.9,Yes,32940
SHP-04647,2024-03-07,Vadodara,Indore,VAD-IND,C004,TCI Freight,Container,7945.7,1872,Urgent,Retail,64140.06,4,4.0,Yes,0.0,No,Yes,96.8,Low,Yes,3.9,Yes,37440
SHP-04648,2024-06-10,Jaipur,Pune,JAI-PUN,C012,ShadowFax Freight,HCV,9290.7,889,Standard,Food & Beverage,24329.45,2,2.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.6,Yes,17780
SHP-04649,2023-09-02,Ludhiana,Bengaluru,LUD-BEN,C008,VRL Logistics,Trailer,8073.8,1627,Standard,Machinery,35368.81,4,4.0,Yes,0.0,No,Yes,88.2,Low,Yes,3.3,No,32540
SHP-04650,2024-11-11,Nagpur,Kolkata,NAG-KOL,C002,GATI Limited,LCV,5366.9,1140,Standard,Pharma,20406.74,3,3.0,Yes,0.0,No,Yes,95.7,Low,Yes,3.8,No,22800
SHP-04651,2023-01-23,Ludhiana,Kochi,LUD-KOC,C002,GATI Limited,Trailer,13763.3,710,Express,Machinery,32261.11,2,2.0,Yes,0.0,No,Yes,90.7,Low,Yes,4.1,Yes,14200
SHP-04652,2023-10-02,Indore,Nagpur,IND-NAG,C012,ShadowFax Freight,Container,7429.6,908,Express,Electronics,32854.4,2,2.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.6,Yes,18160
SHP-04653,2024-10-23,Lucknow,Kolkata,LUC-KOL,C011,SpotOn Logistics,MCV,3808.5,962,Standard,Food & Beverage,24575.67,2,2.0,Yes,0.0,No,Yes,78.2,Medium,Yes,3.3,Yes,19240
SHP-04654,2024-06-17,Indore,Hyderabad,IND-HYD,C012,ShadowFax Freight,MCV,13640.5,1067,Standard,Pharma,37408.55,2,2.0,Yes,0.0,No,Yes,99.6,Low,Yes,3.4,Yes,21340
SHP-04655,2024-05-26,Kolkata,Surat,KOL-SUR,C015,FedEx Freight India,MCV,6135.9,463,Standard,Industrial,13873.69,1,1.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.4,Yes,9260
SHP-04656,2024-02-25,Hyderabad,Bhopal,HYD-BHO,C007,Safexpress,MCV,356.0,2055,Urgent,Pharma,76177.64,4,4.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.3,Yes,41100
SHP-04657,2023-04-26,Kanpur,Lucknow,KAN-LUC,C012,ShadowFax Freight,Container,2125.5,80,Urgent,Retail,5087.21,1,1.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.2,Yes,1600
SHP-04658,2023-04-22,Nagpur,Ludhiana,NAG-LUD,C001,BlueDart Express,Trailer,9897.7,1908,Standard,Industrial,33631.41,4,4.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.7,No,38160
SHP-04659,2024-10-31,Ahmedabad,Nagpur,AHM-NAG,C010,XpressBees Freight,LCV,10425.8,1670,Urgent,Industrial,94019.85,4,6.8,No,2.8,No,Yes,89.1,Low,Yes,2.0,Yes,33400
SHP-04660,2024-09-26,Ahmedabad,Kanpur,AHM-KAN,C014,DHL Supply Chain India,Container,5928.8,339,Standard,Textile,14434.16,1,1.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.4,Yes,6780
SHP-04661,2024-02-21,Visakhapatnam,Mumbai,VIS-MUM,C014,DHL Supply Chain India,HCV,5935.1,1908,Standard,Food & Beverage,40117.33,4,4.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.8,No,38160
SHP-04662,2024-03-07,Bhopal,Kanpur,BHO-KAN,C012,ShadowFax Freight,Trailer,1696.7,947,Standard,FMCG,14552.13,3,10.7,No,7.7,No,Yes,100.0,Low,Yes,1.5,No,18940
SHP-04663,2023-10-12,Lucknow,Kanpur,LUC-KAN,C005,Mahindra Logistics,HCV,6172.6,80,Standard,Industrial,5120.36,1,1.0,Yes,0.0,No,Yes,98.1,Low,Yes,3.6,Yes,1600
SHP-04664,2023-03-07,Ludhiana,Surat,LUD-SUR,C002,GATI Limited,Container,9587.6,760,Standard,Pharma,33386.07,2,2.0,Yes,0.0,No,Yes,94.4,Low,Yes,4.2,Yes,15200
SHP-04665,2024-05-31,Kanpur,Delhi,KAN-DEL,C011,SpotOn Logistics,MCV,10922.1,919,Urgent,FMCG,59160.32,2,10.3,No,8.3,No,Yes,81.6,Low,Yes,2.9,Yes,18380
SHP-04666,2023-11-23,Lucknow,Nagpur,LUC-NAG,C002,GATI Limited,MCV,7387.2,1485,Express,Electronics,38412.79,3,3.0,Yes,0.0,No,Yes,93.7,Low,Yes,4.4,Yes,29700
SHP-04667,2023-03-29,Lucknow,Vadodara,LUC-VAD,C014,DHL Supply Chain India,Trailer,5387.9,818,Standard,Pharma,12631.41,2,2.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.9,No,16360
SHP-04668,2023-09-11,Coimbatore,Bhopal,COI-BHO,C007,Safexpress,MCV,1864.2,1817,Standard,Pharma,38003.8,4,4.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.7,No,36340
SHP-04669,2023-06-18,Kolkata,Chennai,KOL-CHE,C011,SpotOn Logistics,Trailer,8967.1,1701,Express,Chemical,60936.53,3,3.0,Yes,0.0,No,Yes,82.1,Low,Yes,4.9,Yes,34020
SHP-04670,2024-11-05,Visakhapatnam,Nagpur,VIS-NAG,C003,Delhivery Freight,LCV,13277.1,2066,Urgent,Chemical,84999.57,4,4.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.3,Yes,41320
SHP-04671,2023-03-16,Hyderabad,Bhopal,HYD-BHO,C006,Ecom Express,HCV,3289.1,502,Urgent,Retail,13368.9,1,7.9,No,6.9,No,Yes,87.5,Low,Yes,2.6,Yes,10040
SHP-04672,2023-07-09,Surat,Delhi,SUR-DEL,C008,VRL Logistics,HCV,3939.1,1498,Standard,Machinery,23715.67,3,6.8,No,3.8,No,Yes,92.1,Low,Yes,2.1,No,29960
SHP-04673,2023-12-15,Nagpur,Ludhiana,NAG-LUD,C007,Safexpress,LCV,10352.2,1234,Express,Textile,35566.84,3,3.0,Yes,0.0,No,No,100.0,Low,No,4.5,Yes,24680
SHP-04674,2023-05-16,Mumbai,Kanpur,MUM-KAN,C006,Ecom Express,HCV,11205.7,1302,Express,Food & Beverage,62241.45,3,3.0,Yes,0.0,No,Yes,83.1,Low,Yes,4.0,Yes,26040
SHP-04675,2024-08-16,Bhopal,Kanpur,BHO-KAN,C007,Safexpress,Trailer,2315.5,818,Standard,Electronics,21595.54,2,2.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.9,Yes,16360
SHP-04676,2023-12-11,Jaipur,Chennai,JAI-CHE,C007,Safexpress,HCV,6365.9,1377,Standard,Food & Beverage,33768.84,3,3.0,Yes,0.0,No,No,100.0,Low,No,3.6,Yes,27540
SHP-04677,2024-04-27,Ahmedabad,Nagpur,AHM-NAG,C012,ShadowFax Freight,HCV,3459.5,1397,Standard,Automotive,21559.56,4,8.1,No,4.1,No,Yes,100.0,Low,Yes,2.0,No,27940
SHP-04678,2023-10-10,Kanpur,Kolkata,KAN-KOL,C001,BlueDart Express,Trailer,9840.3,364,Standard,Textile,11690.55,1,1.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.4,Yes,7280
SHP-04679,2024-05-18,Delhi,Lucknow,DEL-LUC,C004,TCI Freight,LCV,14075.0,555,Standard,Food & Beverage,31755.28,1,1.0,Yes,0.0,No,Yes,95.5,Low,Yes,4.9,Yes,11100
SHP-04680,2024-01-31,Indore,Mumbai,IND-MUM,C001,BlueDart Express,Trailer,14547.2,630,Express,Textile,44014.76,2,2.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.1,Yes,12600
SHP-04681,2023-07-19,Hyderabad,Lucknow,HYD-LUC,C009,Rivigo,MCV,6881.6,1395,Standard,Pharma,35967.57,3,3.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.4,Yes,27900
SHP-04682,2023-04-29,Visakhapatnam,Surat,VIS-SUR,C014,DHL Supply Chain India,LCV,979.1,1372,Standard,Industrial,18373.47,3,3.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.9,No,27440
SHP-04683,2023-03-13,Ahmedabad,Mumbai,AHM-MUM,C013,Allcargo Logistics,HCV,13219.5,524,Standard,Food & Beverage,15997.64,1,1.0,Yes,0.0,No,Yes,98.0,Low,Yes,3.7,Yes,10480
SHP-04684,2024-07-21,Jaipur,Coimbatore,JAI-COI,C004,TCI Freight,Trailer,4394.6,1039,Express,Industrial,33170.8,2,2.0,Yes,0.0,No,Yes,97.6,Low,Yes,3.4,Yes,20780
SHP-04685,2023-01-18,Indore,Ludhiana,IND-LUD,C014,DHL Supply Chain India,HCV,10619.6,773,Urgent,Retail,44837.75,1,1.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.0,Yes,15460
SHP-04686,2024-01-07,Jaipur,Ahmedabad,JAI-AHM,C003,Delhivery Freight,LCV,6343.0,664,Express,Pharma,26271.48,2,2.0,Yes,0.0,No,Yes,99.5,Low,Yes,4.1,Yes,13280
SHP-04687,2024-08-19,Vadodara,Ludhiana,VAD-LUD,C010,XpressBees Freight,LCV,9192.7,331,Standard,Automotive,12467.64,1,1.0,Yes,0.0,No,Yes,88.8,Low,Yes,3.9,Yes,6620
SHP-04688,2024-03-09,Kolkata,Ludhiana,KOL-LUD,C005,Mahindra Logistics,MCV,11361.6,1448,Standard,Automotive,50568.13,3,3.0,Yes,0.0,No,Yes,92.7,Low,Yes,4.1,Yes,28960
SHP-04689,2024-07-12,Coimbatore,Pune,COI-PUN,C013,Allcargo Logistics,LCV,8944.0,2101,Standard,Textile,46562.95,4,4.0,Yes,0.0,No,Yes,94.4,Low,Yes,3.5,Yes,42020
SHP-04690,2024-05-17,Nagpur,Ludhiana,NAG-LUD,C005,Mahindra Logistics,MCV,12445.6,1586,Urgent,Chemical,53373.76,4,9.1,No,5.1,Yes,Yes,93.1,Low,Yes,2.0,Yes,31720
SHP-04691,2024-08-30,Ahmedabad,Visakhapatnam,AHM-VIS,C003,Delhivery Freight,MCV,2993.8,1944,Standard,Electronics,43997.58,5,5.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.3,Yes,38880
SHP-04692,2024-05-17,Coimbatore,Pune,COI-PUN,C004,TCI Freight,LCV,6329.8,1003,Urgent,Textile,28830.14,2,2.0,Yes,0.0,No,Yes,95.8,Low,Yes,3.7,Yes,20060
SHP-04693,2023-02-13,Ahmedabad,Bengaluru,AHM-BEN,C015,FedEx Freight India,HCV,14022.4,1389,Standard,Textile,45214.32,3,3.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.2,Yes,27780
SHP-04694,2024-03-18,Indore,Vadodara,IND-VAD,C011,SpotOn Logistics,Trailer,923.6,1379,Express,FMCG,22859.93,3,3.0,Yes,0.0,No,Yes,82.8,Low,Yes,3.1,No,27580
SHP-04695,2023-09-16,Ahmedabad,Nagpur,AHM-NAG,C007,Safexpress,LCV,4579.1,1782,Standard,Automotive,35247.82,3,3.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.5,No,35640
SHP-04696,2023-06-07,Bengaluru,Kolkata,BEN-KOL,C008,VRL Logistics,HCV,7629.2,505,Urgent,Chemical,33969.92,1,1.0,Yes,0.0,No,Yes,89.8,Low,Yes,4.1,Yes,10100
SHP-04697,2024-11-23,Kanpur,Visakhapatnam,KAN-VIS,C013,Allcargo Logistics,Container,9163.5,962,Standard,Machinery,25775.52,3,3.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.7,Yes,19240
SHP-04698,2023-03-27,Delhi,Jaipur,DEL-JAI,C009,Rivigo,Trailer,3575.7,282,Urgent,Retail,11187.33,1,1.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.0,Yes,5640
SHP-04699,2023-04-09,Mumbai,Jaipur,MUM-JAI,C006,Ecom Express,Container,13263.2,370,Standard,Chemical,21744.04,1,2.2,No,1.2,No,Yes,83.1,Low,Yes,3.4,Yes,7400
SHP-04700,2024-01-20,Coimbatore,Mumbai,COI-MUM,C001,BlueDart Express,MCV,2011.7,1336,Express,Textile,41029.16,4,4.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.9,Yes,26720
SHP-04701,2023-08-24,Bengaluru,Ludhiana,BEN-LUD,C009,Rivigo,MCV,8632.8,2015,Urgent,Electronics,84952.6,6,6.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.1,Yes,40300
SHP-04702,2023-01-26,Vadodara,Hyderabad,VAD-HYD,C006,Ecom Express,LCV,4939.8,1289,Express,FMCG,36248.54,2,2.0,Yes,0.0,No,Yes,86.8,Low,Yes,3.8,Yes,25780
SHP-04703,2023-07-06,Ahmedabad,Chennai,AHM-CHE,C012,ShadowFax Freight,LCV,11497.1,517,Express,Retail,39463.87,1,1.0,Yes,0.0,No,Yes,99.9,Low,Yes,3.1,Yes,10340
SHP-04704,2023-07-26,Ludhiana,Bhopal,LUD-BHO,C015,FedEx Freight India,Trailer,9885.2,2154,Urgent,FMCG,60072.62,5,5.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.4,Yes,43080
SHP-04705,2024-05-28,Vadodara,Ahmedabad,VAD-AHM,C002,GATI Limited,MCV,7162.9,109,Standard,FMCG,15946.88,1,1.0,Yes,0.0,No,Yes,96.3,Low,Yes,4.1,Yes,2180
SHP-04706,2024-03-29,Bengaluru,Kolkata,BEN-KOL,C007,Safexpress,Container,10136.4,2007,Urgent,Industrial,75958.88,4,5.4,No,1.4,No,Yes,100.0,Low,Yes,2.6,Yes,40140
SHP-04707,2024-11-27,Jaipur,Visakhapatnam,JAI-VIS,C002,GATI Limited,MCV,12177.5,1308,Urgent,Chemical,38003.09,3,3.0,Yes,0.0,No,Yes,92.1,Low,Yes,3.4,Yes,26160
SHP-04708,2024-07-04,Pune,Bengaluru,PUN-BEN,C014,DHL Supply Chain India,MCV,1803.4,1801,Standard,Food & Beverage,45966.1,4,4.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.7,Yes,36020
SHP-04709,2024-01-03,Delhi,Kanpur,DEL-KAN,C015,FedEx Freight India,MCV,13703.3,878,Standard,FMCG,30649.88,2,2.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.4,Yes,17560
SHP-04710,2024-07-15,Ludhiana,Pune,LUD-PUN,C003,Delhivery Freight,Container,14840.1,422,Standard,Automotive,34007.33,1,1.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.5,Yes,8440
SHP-04711,2023-02-14,Bengaluru,Indore,BEN-IND,C011,SpotOn Logistics,MCV,2451.8,1244,Express,Machinery,25792.43,3,3.0,Yes,0.0,No,Yes,78.5,Medium,Yes,4.3,No,24880
SHP-04712,2024-09-22,Kanpur,Coimbatore,KAN-COI,C008,VRL Logistics,HCV,11805.7,2120,Standard,Industrial,50260.65,5,5.0,Yes,0.0,No,Yes,88.4,Low,Yes,4.0,Yes,42400
SHP-04713,2024-02-10,Delhi,Hyderabad,DEL-HYD,C009,Rivigo,HCV,14554.2,1568,Standard,Electronics,43798.61,4,4.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.3,Yes,31360
SHP-04714,2024-03-25,Vadodara,Ludhiana,VAD-LUD,C003,Delhivery Freight,MCV,12046.8,1072,Express,FMCG,37129.51,2,2.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.1,Yes,21440
